,Mode,GeneA,GeneB,Score
442,max,827568,42173,
443,max,820249,42172,
444,max,820718,42171,
445,max,818670,36584,
446,max,828481,36587,
447,max,828271,36586,
448,max,818673,36580,
449,max,828274,36583,
450,max,841687,36589,
451,max,841685,53569,
452,max,841682,53562,
453,max,841680,53560,
454,max,820866,53561,
455,max,841978,53566,
456,max,827384,53564,
457,max,827381,53565,
458,max,841972,37363,
459,max,841975,37360,
460,max,841974,37366,
461,max,820869,43246,
462,max,833534,37364,
463,max,833535,33031,
464,max,814997,37368,
465,max,815024,41374,
466,max,825842,41376,
467,max,816220,41377,
468,max,816225,41370,
469,max,816224,41372,
470,max,830525,41373,
471,max,820895,41379,
472,max,829380,31065,
473,max,837202,37188,
474,max,829382,37187,
475,max,829387,37185,
476,max,830520,37182,
477,max,844137,36673,
478,max,842833,37181,
479,max,844135,41150,
480,max,842835,41151,
481,max,844133,41152,
482,max,844130,41153,
483,max,842836,41154,
484,max,842838,41155,
485,max,818751,41156,
486,max,818754,41157,
487,max,843303,41158,
488,max,843305,41159,
489,max,838614,32139,
490,max,838343,40203,
491,max,835260,40202,
492,max,835261,40201,
493,max,835266,40207,
494,max,835264,40205,
495,max,838348,35611,
496,max,835269,37986,
497,max,839564,37987,
498,max,832063,37985,
499,max,832064,37982,
500,max,832068,33950,
501,max,839568,33953,
502,max,817173,33952,
503,max,817170,35342,
504,max,830372,33959,
505,max,830374,37988,
506,max,825150,35615,
507,max,825153,35340,
508,max,828475,34980,
509,max,828477,34987,
510,max,821381,34986,
511,max,821382,34329,
512,max,832289,34328,
513,max,832288,34326,
514,max,843653,43243,
515,max,821388,34323,
516,max,824405,34321,
517,max,824407,34320,
518,max,821432,31551,
519,max,821921,31550,
520,max,832283,31009,
521,max,828714,31556,
522,max,828715,31555,
523,max,828716,31554,
524,max,828717,35056,
525,max,817317,31004,
526,max,828713,35054,
527,max,838966,31558,
528,max,842303,35052,
529,max,831398,31000,
530,max,831399,31003,
531,max,828556,35051,
