,Mode,GeneA,GeneB,Score
639,max,180818,36776,
640,max,180819,36774,
641,max,175629,36775,
642,max,175628,36804,
643,max,176534,36773,
644,max,176536,33726,
645,max,184042,33727,
646,max,176750,33096,
647,max,178873,40961,
648,max,178871,33090,
649,max,178870,33721,
650,max,178012,38600,
651,max,178014,38601,
652,max,184284,38602,
653,max,178081,38603,
654,max,179874,38604,
655,max,179876,38605,
656,max,179878,36118,
657,max,184043,251466,
658,max,178087,44207,
659,max,183552,36110,
660,max,180608,36111,
661,max,180601,44750,
662,max,180606,33541,
663,max,174118,41529,
664,max,178479,41528,
665,max,187537,41520,
666,max,175750,41524,
667,max,179472,39636,
668,max,174111,39637,
669,max,187657,39630,
670,max,175462,40929,
671,max,171610,40922,
672,max,173624,46234,
673,max,173360,40920,
674,max,185248,40921,
675,max,187532,40925,
676,max,178703,33252,
677,max,173365,3772007,
678,max,171619,42975,
679,max,173369,31764,
680,max,178709,31765,
681,max,183777,31766,
682,max,188362,42758,
683,max,183775,31760,
684,max,177873,31761,
685,max,186800,31762,
686,max,181955,31763,
687,max,188160,39552,
688,max,171912,39551,
689,max,266854,39550,
690,max,266853,39557,
691,max,174371,39554,
692,max,180771,33894,
693,max,178924,33896,
694,max,179476,33897,
695,max,175541,33890,
696,max,174576,37643,
697,max,174575,33893,
698,max,183176,42970,
699,max,174571,33898,
700,max,175444,37648,
701,max,185693,34044,
702,max,179881,34045,
703,max,174578,34514,
704,max,182601,34516,
705,max,177141,34519,
706,max,183602,44978,
707,max,172562,31497,
708,max,189167,50457,
709,max,177583,50456,
710,max,177580,31498,
711,max,183243,50454,
712,max,181102,50323,
713,max,184463,47251,
714,max,179254,318890,
715,max,174979,318893,
716,max,188703,317860,
717,max,174976,318098,
718,max,174974,318093,
719,max,180552,43314,
720,max,184261,43315,
721,max,180555,43316,
722,max,177906,31943,
723,max,177904,35647,
724,max,176220,35646,
725,max,187076,43312,
726,max,187070,31947,
727,max,177476,31948,
728,max,177473,31949,
729,max,181556,35649,
730,max,172691,35648,
731,max,172693,43318,
732,max,177295,43319,
733,max,172695,32268,
734,max,172694,32269,
735,max,172699,32918,
736,max,172698,32919,
737,max,189381,32260,
738,max,174802,32917,
739,max,176709,32262,
740,max,188370,32263,
741,max,174801,32910,
742,max,259671,32267,
743,max,189017,3355134,
744,max,185249,32343,
