,Mode,GeneA,GeneB,Score
736,max,817338,27063,
737,max,821416,85446,
738,max,818069,85445,
739,max,826998,340719,
740,max,838946,8131,
741,max,838947,6187,
742,max,842361,6185,
743,max,842360,6184,
744,max,830027,6183,
745,max,836637,6909,
746,max,831049,6181,
747,max,831042,5727,
748,max,831043,200576,
749,max,831046,27067,
750,max,827157,6189,
751,max,827154,6188,
752,max,827153,124,
753,max,827159,199777,
754,max,827488,90293,
755,max,835813,2720,
756,max,835815,2729,
757,max,835816,9191,
758,max,827481,83849,
759,max,827480,9194,
760,max,827484,9197,
761,max,823812,10379,
762,max,844757,10376,
763,max,844754,83844,
764,max,823811,10370,
765,max,823817,10563,
766,max,844750,163778,
767,max,819959,10562,
768,max,821674,80380,
769,max,821675,80381,
770,max,824280,10560,
771,max,824281,122953,
772,max,821670,6238,
773,max,3770304,6235,
774,max,821673,6234,
775,max,829463,6237,
776,max,829462,6236,
777,max,820107,6231,
778,max,820102,6230,
779,max,816486,6233,
780,max,831202,9741,
781,max,818011,90121,
782,max,837344,9742,
783,max,840435,10564,
784,max,828868,112950,
785,max,825119,10519,
786,max,830804,9779,
787,max,830807,9778,
788,max,844324,9775,
789,max,830557,10513,
790,max,830800,9777,
791,max,844320,9776,
792,max,840123,10516,
793,max,830558,9770,
794,max,834078,10514,
795,max,825414,8867,
796,max,825415,8864,
797,max,834073,8862,
798,max,834077,8863,
799,max,826468,8861,
800,max,826469,57684,
801,max,819277,818,
802,max,819273,819,
803,max,819272,7738,
804,max,832890,146542,
805,max,829882,57134,
806,max,829880,810,
807,max,818905,811,
808,max,818903,84717,
809,max,818908,813,
810,max,831607,814,
811,max,816944,815,
812,max,831609,816,
813,max,816940,817,
814,max,816943,26835,
815,max,843808,26831,
816,max,835657,146845,
817,max,842178,146849,
818,max,842174,50801,
819,max,842177,80834,
820,max,835658,80835,
821,max,831547,57132,
822,max,831546,5267,
823,max,831545,5266,
824,max,831542,5265,
825,max,835382,5264,
826,max,835386,5261,
827,max,839716,5260,
828,max,839717,553117,
829,max,839714,50804,
830,max,822505,553115,
831,max,839719,149483,
832,max,822503,5269,
833,max,817606,5268,
834,max,833768,440193,
835,max,834381,23185,
836,max,834387,100310785,
837,max,833763,11137,
838,max,834389,11136,
839,max,835032,11135,
840,max,838007,11133,
841,max,835035,11132,
842,max,838002,54033,
843,max,817351,11130,
844,max,818654,54039,
845,max,816413,11138,
846,max,818650,79724,
847,max,827904,79726,
848,max,827905,79727,
849,max,832245,79720,
850,max,827908,79722,
851,max,817609,79723,
852,max,832246,220869,
853,max,832386,3024,
854,max,832387,79728,
855,max,829678,3021,
856,max,829679,3020,
857,max,829676,3953,
858,max,834925,8738,
859,max,834922,3952,
860,max,834920,8737,
861,max,821083,8735,
862,max,821082,8732,
863,max,821081,8733,
864,max,821084,8731,
865,max,818577,4199,
866,max,837719,55722,
867,max,837869,4194,
868,max,837867,50865,
869,max,837863,4192,
870,max,837860,4193,
871,max,821881,4190,
872,max,821880,4191,
873,max,818571,5670,
874,max,821885,5671,
875,max,832569,5673,
876,max,816363,197259,
877,max,821569,5678,
878,max,824349,197257,
879,max,824347,55128,
880,max,824345,55332,
881,max,824341,8836,
882,max,824340,11213,
883,max,817458,55120,
884,max,817451,55122,
885,max,828106,55124,
886,max,817456,55125,
887,max,821612,55127,
888,max,836408,115294,
889,max,820747,115290,
890,max,840339,93611,
891,max,840331,151194,
892,max,840333,3080,
893,max,831836,389549,
894,max,820960,338376,
895,max,831832,729611,
896,max,831830,23248,
897,max,827247,8351,
898,max,819674,23244,
899,max,815152,136306,
900,max,841427,23246,
901,max,841425,23710,
902,max,820212,23243,
903,max,841420,8192,
904,max,820827,26276,
905,max,820825,8190,
906,max,2745885,6434,
907,max,833570,6433,
908,max,3769707,6432,
909,max,819923,6431,
910,max,817945,6430,
911,max,819424,55652,
912,max,839920,27005,
913,max,844179,27000,
914,max,844173,26275,
915,max,844177,445815,
916,max,844174,266553,
917,max,843346,55788,
918,max,839929,55789,
919,max,829590,55784,
920,max,834719,126299,
921,max,834718,55336,
922,max,834712,55787,
923,max,830008,140290,
924,max,830001,55781,
925,max,830000,286053,
926,max,839529,6758,
927,max,817130,6759,
928,max,817134,644540,
929,max,839521,6752,
930,max,839523,6753,
931,max,817139,6750,
932,max,839527,6751,
933,max,828927,6756,
934,max,825194,6757,
935,max,825196,6754,
936,max,825191,6755,
937,max,825190,221504,
938,max,817897,9943,
939,max,842697,56479,
940,max,842696,56478,
941,max,817860,9946,
942,max,817684,9947,
943,max,819840,9945,
944,max,817683,9948,
945,max,842344,9949,
946,max,832613,56475,
947,max,838927,56474,
948,max,832717,51807,
949,max,832713,51806,
950,max,832710,51804,
951,max,832718,653404,
952,max,836653,57786,
953,max,836651,57787,
954,max,836656,51809,
955,max,836873,51808,
956,max,836871,238,
957,max,836658,239,
958,max,836878,55872,
959,max,844150,55870,
960,max,832618,55871,
961,max,816624,230,
962,max,818467,231,
963,max,816626,7675,
964,max,816621,66000,
965,max,816623,158345,
966,max,816622,9370,
967,max,816546,153733,
968,max,821473,25939,
969,max,821470,55171,
970,max,821471,7730,
971,max,824114,283989,
972,max,824115,283985,
973,max,827135,283987,
974,max,841720,51571,
975,max,835839,66002,
976,max,835835,55596,
977,max,829443,26065,
978,max,844771,26064,
979,max,829441,26063,
980,max,829440,26061,
981,max,844775,26060,
982,max,823834,2538,
983,max,823831,64949,
984,max,821697,386675,
985,max,821694,2532,
986,max,818163,2533,
987,max,820128,2530,
988,max,820126,127544,
989,max,820122,64946,
990,max,820120,2537,
991,max,818070,2534,
992,max,818077,10922,
993,max,840102,200030,
994,max,840452,22839,
995,max,840107,5079,
996,max,840454,5073,
997,max,840105,22832,
998,max,844340,5071,
999,max,837299,5076,
1000,max,844344,5077,
1001,max,844347,5074,
1002,max,830827,5075,
1003,max,844348,939,
1004,max,830825,9563,
1005,max,830824,9564,
1006,max,837291,10749,
1007,max,826263,9567,
1008,max,824803,933,
1009,max,824804,9569,
1010,max,824807,931,
1011,max,824808,930,
1012,max,828311,10743,
1013,max,828313,10742,
1014,max,828314,10741,
1015,max,828316,5544,
1016,max,828318,80035,
1017,max,828319,54206,
1018,max,829094,54205,
1019,max,826409,58189,
1020,max,831147,55544,
1021,max,826407,400569,
1022,max,826404,56882,
1023,max,826405,10300,
1024,max,819211,83439,
1025,max,841857,254102,
1026,max,841854,146433,
1027,max,831993,125919,
1028,max,841852,84527,
1029,max,841853,84524,
1030,max,831998,84525,
1031,max,831999,84522,
1032,max,829944,169792,
1033,max,822557,157697,
1034,max,815962,84528,
1035,max,829941,84529,
1036,max,815211,1075,
1037,max,831668,56888,
1038,max,831660,23059,
1039,max,829564,56889,
1040,max,831666,796,
1041,max,834017,9380,
1042,max,834014,9381,
1043,max,829949,9382,
1044,max,831521,790,
1045,max,831522,9388,
1046,max,831524,799,
1047,max,833743,10924,
1048,max,829208,23506,
1049,max,833747,4978,
1050,max,833746,23057,
1051,max,829201,1139,
1052,max,829205,1138,
1053,max,839732,10452,
1054,max,839733,1131,
1055,max,838028,1130,
1056,max,838024,1137,
1057,max,831293,1134,
1058,max,831290,23053,
1059,max,816434,26993,
1060,max,831295,3467,
1061,max,831294,26995,
1062,max,819153,26994,
1063,max,818583,7145,
1064,max,818580,26999,
1065,max,818581,7140,
1066,max,818588,7141,
1067,max,818589,7142,
1068,max,839195,7143,
1069,max,839197,197358,
1070,max,825036,10791,
1071,max,834902,89927,
1072,max,825032,55034,
1073,max,828553,8500,
1074,max,834906,8503,
1075,max,834907,8050,
1076,max,821279,30011,
1077,max,828558,8504,
1078,max,825039,8507,
1079,max,837848,8506,
1080,max,837840,79571,
1081,max,837843,8508,
1082,max,837846,79573,
1083,max,839999,79574,
1084,max,821865,79577,
1085,max,839991,79576,
1086,max,832500,6585,
1087,max,821860,26576,
1088,max,821862,10457,
1089,max,819987,360165,
1090,max,819986,2882,
1091,max,824637,7498,
1092,max,824636,83873,
1093,max,824632,2886,
1094,max,842207,2887,
1095,max,824329,2885,
1096,max,828126,28620,
1097,max,817470,2888,
1098,max,828120,2889,
1099,max,824323,165082,
1100,max,824326,7494,
1101,max,828241,7495,
1102,max,818436,10793,
1103,max,841198,23013,
1104,max,841627,2,
1105,max,841623,23015,
1106,max,835997,23014,
1107,max,835990,23017,
1108,max,835991,23016,
1109,max,835993,23019,
1110,max,836463,57047,
1111,max,836465,9988,
1112,max,836466,126133,
1113,max,837591,374969,
1114,max,837594,221,
1115,max,841996,26523,
1116,max,841993,26520,
1117,max,831856,26521,
1118,max,841999,26524,
1119,max,827677,26525,
1120,max,820806,11168,
1121,max,841440,26528,
1122,max,841442,1280,
1123,max,820809,1283,
1124,max,841447,477,
1125,max,841446,126282,
1126,max,826671,189,
1127,max,826676,11167,
1128,max,814978,58158,
1129,max,837335,11160,
1130,max,830452,1288,
1131,max,830450,26298,
1132,max,830451,4760,
1133,max,837339,4763,
1134,max,843106,4762,
1135,max,823571,26291,
1136,max,844158,81545,
1137,max,834730,81542,
1138,max,834738,26297,
1139,max,834229,7188,
1140,max,830025,3605,
1141,max,830024,29108,
1142,max,825207,96459,
1143,max,825201,11244,
1144,max,834224,201176,
1145,max,834227,11243,
1146,max,819407,678,
1147,max,819400,51499,
1148,max,819401,55669,
1149,max,819403,51329,
1150,max,819408,5803,
1151,max,819409,79719,
1152,max,828492,51324,
1153,max,817114,51497,
1154,max,817111,51322,
1155,max,828498,55662,
1156,max,828942,55661,
1157,max,828945,55660,
1158,max,838906,10147,
1159,max,817806,64794,
1160,max,838904,56648,
1161,max,835174,116379,
1162,max,838907,79998,
1163,max,842414,56647,
1164,max,842411,79993,
1165,max,832771,79991,
1166,max,832770,64798,
1167,max,832773,79714,
1168,max,832772,90853,
1169,max,839506,1571,
1170,max,839505,90850,
1171,max,833828,79716,
1172,max,833829,729402,
1173,max,836675,112849,
1174,max,836671,29105,
1175,max,833821,140609,
1176,max,825026,79710,
1177,max,816609,65220,
1178,max,818448,51148,
1179,max,818447,29107,
1180,max,831087,445347,
1181,max,828542,51142,
1182,max,816603,51143,
1183,max,821455,51141,
1184,max,821456,51147,
1185,max,821325,6935,
1186,max,824131,154313,
1187,max,821320,64577,
1188,max,821453,91687,
1189,max,820499,445341,
1190,max,820325,80148,
1191,max,820327,140462,
1192,max,820326,117177,
1193,max,827441,140460,
1194,max,827116,140465,
1195,max,827442,85460,
1196,max,832195,80142,
1197,max,839503,80143,
1198,max,832196,85464,
1199,max,825473,85465,
1200,max,834094,283971,
1201,max,838467,283970,
1202,max,820140,2709,
1203,max,820142,10352,
1204,max,820144,4880,
1205,max,820146,4881,
1206,max,837104,4882,
1207,max,838462,4883,
1208,max,824790,4884,
1209,max,824793,2700,
1210,max,824796,2703,
1211,max,824799,2702,
1212,max,841298,10688,
1213,max,830592,9179,
1214,max,840472,7965,
1215,max,840471,10682,
1216,max,840476,9175,
1217,max,830598,10681,
1218,max,823369,9173,
1219,max,826799,10687,
1220,max,830841,9170,
1221,max,830840,6259,
1222,max,830843,6258,
1223,max,826796,6253,
1224,max,830846,6252,
1225,max,836856,6251,
1226,max,824862,54520,
1227,max,835546,6257,
1228,max,828378,6256,
1229,max,828371,10531,
1230,max,828377,118987,
1231,max,826427,10533,
1232,max,836673,10534,
1233,max,841870,10535,
1234,max,841872,10537,
1235,max,841873,10538,
1236,max,841878,10539,
1237,max,819232,54657,
1238,max,819230,9719,
1239,max,819236,9718,
1240,max,819235,125058,
1241,max,819234,9712,
1242,max,834892,9711,
1243,max,818942,475,
1244,max,838869,9716,
1245,max,834097,9715,
1246,max,831645,125050,
1247,max,831647,832,
1248,max,831649,3475,
1249,max,822098,830,
