,Mode,GeneA,GeneB,Score
288,max,181029,838630,
289,max,191456,838636,
290,max,186299,816249,
291,max,171646,843189,
292,max,177108,843181,
293,max,171857,843185,
294,max,172164,842855,
295,max,182286,842854,
296,max,175413,842851,
297,max,179684,842859,
298,max,172766,818771,
299,max,173028,818772,
300,max,190777,818775,
301,max,184611,843320,
302,max,171890,843453,
303,max,184613,816173,
304,max,172769,843329,
305,max,172768,825285,
306,max,185718,825284,
307,max,181626,840981,
308,max,181624,825286,
309,max,177764,825283,
310,max,181620,817996,
311,max,181621,842582,
312,max,192091,816177,
313,max,181158,842589,
314,max,190032,829134,
315,max,191528,832003,
316,max,185479,832000,
317,max,176072,832009,
318,max,176074,817197,
319,max,173558,817198,
320,max,191525,828417,
321,max,191526,828413,
322,max,181010,828412,
323,max,173793,830352,
324,max,173822,830355,
325,max,185679,830354,
326,max,173826,824422,
327,max,185670,824423,
328,max,185673,821900,
329,max,176463,821901,
330,max,190243,821907,
331,max,188549,821904,
332,max,175249,824425,
333,max,172372,821908,
334,max,172373,824429,
335,max,172370,817370,
336,max,172371,828733,
337,max,182058,828737,
338,max,191143,828735,
339,max,172374,819827,
340,max,172375,820500,
341,max,172219,820505,
342,max,187528,820507,
343,max,172218,821630,
344,max,185875,821631,
345,max,185873,821634,
346,max,179111,821635,
347,max,185870,828084,
348,max,176674,832669,
349,max,184873,831001,
350,max,173958,841742,
351,max,173955,841743,
352,max,173954,841749,
353,max,173956,827193,
354,max,176471,836582,
355,max,179296,836583,
356,max,173953,835850,
357,max,173952,829425,
358,max,176694,829427,
359,max,172216,829421,
360,max,179629,823851,
361,max,179198,822106,
362,max,179624,827777,
363,max,179627,827775,
364,max,174956,827773,
365,max,176229,830366,
366,max,186111,837187,
367,max,190148,837180,
368,max,174957,837188,
369,max,190381,2745709,
370,max,189639,840164,
371,max,172978,832114,
372,max,173587,840169,
373,max,175526,837238,
374,max,175255,830517,
375,max,172204,830515,
376,max,172977,815456,
377,max,172970,830511,
378,max,175252,828181,
379,max,172201,843848,
380,max,183628,843845,
381,max,179533,843840,
382,max,179535,830636,
383,max,179534,825454,
384,max,179537,825455,
385,max,176211,838400,
386,max,176210,832857,
387,max,172992,832853,
388,max,172993,844096,
389,max,178669,844091,
390,max,178914,844093,
391,max,179440,816579,
392,max,178912,815907,
393,max,182626,834722,
394,max,191847,839362,
395,max,180127,816908,
396,max,182968,819019,
397,max,259801,819016,
398,max,178260,819015,
399,max,174232,819014,
400,max,189950,819011,
401,max,174234,819010,
402,max,174236,819151,
403,max,174239,842138,
404,max,174238,835697,
405,max,189959,835699,
406,max,172074,835698,
407,max,176504,839739,
408,max,175638,831582,
409,max,176506,831581,
410,max,176503,839208,
411,max,176854,839206,
412,max,175630,833729,
413,max,176858,833728,
414,max,175636,839203,
415,max,175637,836006,
416,max,175634,829207,
417,max,173229,835078,
418,max,182949,822566,
419,max,184295,818693,
420,max,178006,818691,
421,max,178007,818694,
422,max,182945,844281,
423,max,183097,827940,
424,max,3565259,827943,
425,max,179841,829638,
426,max,179842,829639,
427,max,172981,835902,
428,max,178863,837752,
429,max,187080,839972,
430,max,184487,839970,
431,max,183098,841029,
432,max,178208,841028,
433,max,180969,837534,
434,max,180616,828668,
435,max,187645,837536,
436,max,180611,837530,
437,max,180612,837532,
438,max,180961,814736,
439,max,179997,837538,
440,max,174129,837539,
441,max,174699,820242,
442,max,174698,827568,
443,max,174697,820249,
444,max,174124,820718,
445,max,188640,818670,
446,max,174121,828481,
447,max,179375,828271,
448,max,179999,818673,
449,max,174690,828274,
450,max,171627,841687,
451,max,171621,841685,
452,max,173311,841682,
453,max,178711,841680,
454,max,172826,820866,
455,max,189773,841978,
456,max,173319,827384,
457,max,183700,827381,
458,max,181961,841972,
459,max,174247,841975,
460,max,180952,841974,
461,max,178482,820869,
462,max,3564942,833534,
463,max,190954,833535,
464,max,177800,814997,
465,max,179693,815024,
466,max,177808,825842,
467,max,187390,816220,
468,max,175472,816225,
469,max,180768,816224,
470,max,183417,830525,
471,max,177921,820895,
472,max,180760,829380,
473,max,266842,837202,
474,max,174342,829382,
475,max,266844,829387,
476,max,180765,830520,
477,max,174347,844137,
478,max,180767,842833,
479,max,181498,844135,
480,max,182611,842835,
481,max,189175,844133,
482,max,181491,844130,
483,max,180149,842836,
484,max,182619,842838,
485,max,181494,818751,
486,max,184472,818754,
487,max,174595,843303,
488,max,174907,843305,
489,max,188774,838614,
490,max,174901,838343,
491,max,174900,835260,
492,max,177243,835261,
493,max,181368,835266,
494,max,184272,835264,
495,max,184273,838348,
496,max,187262,835269,
497,max,266885,839564,
498,max,177249,832063,
499,max,181362,832064,
500,max,181360,832068,
501,max,180549,839568,
502,max,181365,817173,
503,max,177482,817170,
504,max,177481,830372,
505,max,177480,830374,
506,max,177485,825150,
507,max,177489,825153,
508,max,181566,828475,
509,max,190028,828477,
510,max,181562,821381,
511,max,172682,821382,
512,max,171959,832289,
513,max,171958,832288,
514,max,172687,843653,
515,max,172684,821388,
516,max,172685,824405,
517,max,171952,824407,
518,max,172689,821432,
519,max,171954,821921,
520,max,189006,832283,
521,max,182722,828714,
522,max,175090,828715,
523,max,173177,828716,
524,max,184429,828717,
525,max,185013,817317,
526,max,173174,828713,
527,max,176060,838966,
528,max,173171,842303,
529,max,181709,831398,
530,max,181702,831399,
531,max,181705,828556,
532,max,177662,842700,
533,max,177661,833880,
534,max,177114,833881,
535,max,191448,836616,
536,max,177111,828552,
537,max,175538,825030,
538,max,190704,831020,
539,max,175339,831021,
540,max,172196,831024,
541,max,189033,831025,
542,max,172195,831027,
543,max,172192,841765,
544,max,172191,841761,
545,max,172751,835875,
546,max,176380,835872,
547,max,172755,835871,
548,max,171880,820385,
549,max,185709,827173,
550,max,171884,830029,
551,max,176024,832763,
552,max,181141,5007942,
553,max,175583,839517,
554,max,181631,829404,
555,max,181148,829401,
556,max,190979,829400,
557,max,175586,839045,
558,max,191538,827710,
559,max,175117,827714,
560,max,176048,2745723,
561,max,176045,2745726,
562,max,176047,2745725,
563,max,176040,818036,
564,max,173561,818037,
565,max,191026,818034,
566,max,178373,818030,
567,max,173818,818031,
568,max,182543,840148,
569,max,173768,840410,
570,max,173810,840141,
571,max,183891,840412,
572,max,172910,844308,
573,max,176144,844304,
574,max,173120,837252,
575,max,173121,830575,
576,max,175904,837257,
577,max,176410,837256,
578,max,176141,843828,
579,max,172363,825437,
580,max,185121,834056,
581,max,176143,834057,
582,max,175407,843823,
583,max,260097,843827,
584,max,191159,834503,
585,max,178155,826447,
586,max,185800,823657,
587,max,185807,823650,
588,max,182817,823651,
589,max,174935,823652,
590,max,173968,830615,
591,max,173969,830616,
592,max,176198,830612,
593,max,175097,826449,
594,max,178407,838421,
595,max,184865,838424,
596,max,176196,822380,
597,max,176445,3768663,
598,max,176195,822388,
599,max,179610,819252,
600,max,179612,825385,
601,max,179616,825382,
602,max,175909,832503,
603,max,182136,816962,
604,max,190775,819785,
605,max,182139,819784,
606,max,176226,819783,
607,max,176227,816965,
608,max,179298,831629,
609,max,176221,819079,
610,max,172215,819070,
611,max,172214,819075,
612,max,187460,819077,
613,max,179297,838305,
614,max,176228,842157,
615,max,172210,842154,
616,max,175245,838289,
617,max,187465,838284,
618,max,188941,838281,
619,max,173582,838280,
620,max,173580,829245,
621,max,179059,822524,
622,max,179055,829241,
623,max,179053,829240,
624,max,179051,831565,
625,max,179274,818457,
626,max,179275,822529,
627,max,179272,831560,
628,max,179273,839771,
629,max,178903,835011,
630,max,178901,835010,
631,max,172989,835015,
632,max,178904,835016,
633,max,187728,839481,
634,max,174596,827928,
635,max,174597,831422,
636,max,180810,827923,
637,max,178279,829652,
638,max,174207,821469,
639,max,180818,829651,
640,max,180819,829657,
641,max,175629,829654,
642,max,175628,816787,
643,max,176534,816784,
644,max,176536,816782,
645,max,184042,816780,
646,max,176750,837732,
647,max,178873,837733,
648,max,178871,837886,
649,max,178870,837888,
650,max,178012,832547,
651,max,178014,832542,
652,max,184284,832543,
653,max,178081,832540,
654,max,179874,839953,
655,max,179876,832549,
656,max,179878,817784,
657,max,184043,823287,
658,max,178087,836287,
659,max,183552,841786,
660,max,180608,841787,
661,max,180601,837084,
662,max,180606,837087,
663,max,174118,835233,
664,max,178479,824368,
665,max,187537,827435,
666,max,175750,817439,
667,max,179472,817437,
668,max,174111,817433,
669,max,187657,817432,
670,max,175462,820268,
671,max,171610,827541,
672,max,173624,826639,
673,max,173360,826635,
674,max,185248,826632,
675,max,187532,828297,
676,max,178703,828296,
677,max,173365,840316,
678,max,171619,841407,
679,max,173369,831817,
680,max,178709,841958,
681,max,183777,841409,
682,max,188362,831810,
683,max,183775,831813,
684,max,177873,820841,
685,max,186800,820842,
686,max,181955,827575,
687,max,188160,823827,
688,max,171912,833552,
689,max,266854,833559,
690,max,266853,827574,
691,max,174371,815008,
692,max,180771,815558,
693,max,178924,815006,
694,max,179476,815007,
695,max,175541,816206,
696,max,174576,843142,
697,max,174575,844110,
698,max,183176,844112,
699,max,174571,844117,
700,max,175444,842811,
701,max,185693,842810,
702,max,179881,843368,
703,max,174578,834260,
704,max,182601,843366,
705,max,177141,843367,
706,max,183602,843497,
707,max,172562,835244,
708,max,189167,838365,
709,max,177583,835240,
710,max,177580,838363,
711,max,183243,832048,
712,max,181102,839549,
713,max,184463,839548,
714,max,179254,839547,
715,max,174979,839014,
716,max,188703,839545,
717,max,174976,832733,
718,max,174974,828905,
719,max,180552,825172,
720,max,184261,828907,
721,max,180555,828457,
722,max,177906,828900,
723,max,177904,828903,
724,max,176220,817152,
725,max,187076,828909,
726,max,187070,828908,
727,max,177476,830399,
728,max,177473,830395,
729,max,181556,817334,
730,max,172691,817845,
731,max,172693,817332,
732,max,177295,819865,
733,max,172695,824170,
734,max,172694,821411,
735,max,172699,824173,
736,max,172698,817338,
737,max,189381,821416,
738,max,174802,818069,
739,max,176709,826998,
740,max,188370,838946,
741,max,174801,838947,
742,max,259671,842361,
743,max,189017,842360,
744,max,185249,830027,
745,max,173364,836637,
746,max,181733,831049,
747,max,173100,831042,
748,max,173104,831043,
749,max,183975,831046,
750,max,177618,827157,
751,max,177619,827154,
752,max,180398,827153,
753,max,180397,827159,
754,max,177611,827488,
755,max,177616,835813,
756,max,177617,835815,
757,max,180393,835816,
758,max,174137,827481,
759,max,176468,827480,
760,max,181043,827484,
761,max,183957,823812,
762,max,176464,844757,
763,max,173615,844754,
764,max,173611,823811,
765,max,172746,823817,
766,max,172744,844750,
767,max,172743,819959,
768,max,172741,821674,
769,max,173943,821675,
770,max,177057,824280,
771,max,177720,824281,
772,max,191230,821670,
773,max,172724,3770304,
774,max,176059,821673,
775,max,173244,829463,
776,max,176052,829462,
777,max,176051,820107,
778,max,173574,820102,
779,max,171980,816486,
780,max,171981,831202,
781,max,173808,818011,
782,max,171985,837344,
783,max,178210,840435,
784,max,171987,828868,
785,max,171988,825119,
786,max,173777,830804,
787,max,173773,830807,
788,max,177703,844324,
789,max,182047,830557,
790,max,190302,830800,
791,max,181662,844320,
792,max,172358,840123,
793,max,173301,830558,
794,max,172355,834078,
795,max,175430,825414,
796,max,179326,825415,
797,max,173976,834073,
798,max,173973,834077,
799,max,176451,826468,
800,max,173979,826469,
801,max,176458,819277,
802,max,176189,819273,
803,max,190159,819272,
804,max,176438,832890,
805,max,176180,829882,
806,max,190780,829880,
807,max,176185,818905,
808,max,176187,818903,
809,max,190168,818908,
810,max,177406,831607,
811,max,182143,816944,
812,max,178230,831609,
813,max,176981,816940,
814,max,176231,816943,
815,max,176236,843808,
816,max,176987,835657,
817,max,176989,842178,
818,max,175501,842174,
819,max,176239,842177,
820,max,175503,835658,
821,max,175504,831547,
822,max,175505,831546,
823,max,173595,831545,
824,max,177989,831542,
825,max,179049,835382,
826,max,179045,835386,
827,max,173599,839716,
828,max,179516,839717,
829,max,178398,839714,
830,max,175297,822505,
831,max,178392,839719,
832,max,175299,822503,
833,max,178647,817606,
834,max,188683,833768,
835,max,3565011,834381,
836,max,174582,834387,
837,max,180674,833763,
838,max,175342,834389,
839,max,174218,835032,
840,max,180801,838007,
841,max,175611,835035,
842,max,175612,838002,
843,max,174745,817351,
844,max,174744,818654,
845,max,174747,816413,
846,max,174746,818650,
847,max,174743,827904,
848,max,179607,827905,
849,max,185632,832245,
850,max,179601,827908,
851,max,176526,817609,
852,max,176525,832246,
853,max,176523,832386,
854,max,179608,832387,
855,max,178801,829678,
856,max,176134,829679,
857,max,172847,829676,
858,max,179862,834925,
859,max,180949,834922,
860,max,174105,834920,
861,max,183545,821083,
862,max,186716,821082,
863,max,174874,821081,
864,max,179520,821084,
865,max,180947,818577,
866,max,179462,837719,
867,max,179461,837869,
868,max,189849,837867,
869,max,175764,837863,
870,max,175765,837860,
871,max,175985,821881,
872,max,182892,821880,
873,max,191761,818571,
874,max,189846,821885,
875,max,175982,832569,
876,max,175983,816363,
877,max,178732,821569,
878,max,173372,824349,
879,max,178734,824347,
880,max,173374,824345,
881,max,178738,824341,
882,max,188371,824340,
883,max,184389,817458,
884,max,171602,817451,
885,max,171601,828106,
886,max,182360,817456,
887,max,175966,821612,
888,max,177860,836408,
889,max,175964,820747,
890,max,177865,840339,
891,max,180497,840331,
892,max,190976,840333,
893,max,175142,831836,
894,max,181944,820960,
895,max,266820,831832,
896,max,174364,831830,
897,max,179417,827247,
898,max,178024,819674,
899,max,178026,815152,
900,max,174566,841427,
901,max,178020,841425,
902,max,174560,820212,
903,max,188577,841420,
904,max,183165,820827,
905,max,186404,820825,
906,max,178028,2745885,
907,max,178029,833570,
908,max,179823,3769707,
909,max,172515,819923,
910,max,177591,817945,
911,max,182635,819424,
912,max,172518,839920,
913,max,189157,844179,
914,max,183618,844173,
915,max,179356,844177,
916,max,174960,844174,
917,max,184495,843346,
918,max,174964,839929,
919,max,174966,829590,
920,max,184253,834719,
921,max,178927,834718,
922,max,184257,834712,
923,max,184258,830008,
924,max,177914,830001,
925,max,179824,830000,
926,max,177267,839529,
927,max,178494,817130,
928,max,179981,817134,
929,max,178150,839521,
