,Mode,GeneA,GeneB,Score
503,max,177482,380718,
504,max,177481,68581,
505,max,177480,29808,
506,max,177485,20979,
507,max,177489,18626,
508,max,181566,18627,
509,max,190028,18628,
510,max,181562,353190,
511,max,172682,13176,
512,max,171959,68612,
513,max,171958,74123,
514,max,172687,68611,
515,max,172684,15450,
516,max,172685,15904,
517,max,171952,15902,
518,max,172689,15903,
519,max,171954,15900,
520,max,189006,15901,
521,max,182722,171530,
522,max,175090,327987,
523,max,173177,237868,
524,max,184429,381085,
525,max,185013,76507,
526,max,173174,12010,
527,max,176060,59007,
528,max,173171,59004,
529,max,181709,108100,
530,max,181702,59001,
531,max,181705,67685,
532,max,177662,18150,
533,max,177661,54720,
534,max,177114,216274,
535,max,191448,26395,
536,max,177111,12983,
537,max,175538,13806,
538,max,190704,110809,
539,max,175339,77963,
540,max,172196,269639,
541,max,189033,18600,
542,max,172195,11441,
543,max,172192,78656,
544,max,172191,67203,
545,max,172751,67204,
546,max,176380,268465,
547,max,172755,109857,
548,max,171880,67755,
549,max,185709,16663,
550,max,171884,72135,
551,max,176024,240084,
552,max,181141,665782,
553,max,175583,665780,
554,max,181631,232811,
555,max,181148,50884,
556,max,190979,13844,
557,max,175586,109181,
558,max,191538,245583,
559,max,175117,59083,
560,max,176048,66406,
561,max,176045,12578,
562,max,176047,66403,
563,max,176040,230674,
564,max,173561,94332,
565,max,191026,66978,
566,max,178373,67972,
567,max,173818,67973,
568,max,182543,11816,
569,max,173768,107260,
570,max,173810,66970,
571,max,183891,12822,
572,max,172910,30946,
573,max,176144,110750,
574,max,173120,30945,
575,max,173121,16502,
576,max,175904,18588,
577,max,176410,72399,
578,max,176141,26398,
579,max,172363,207259,
580,max,185121,100019,
581,max,176143,226849,
582,max,175407,225865,
583,max,260097,226519,
584,max,191159,20744,
585,max,178155,12571,
586,max,185800,65079,
587,max,185807,20276,
588,max,182817,103968,
589,max,174935,103964,
590,max,173968,103963,
591,max,173969,228071,
592,max,176198,272347,
593,max,175097,11568,
594,max,178407,11569,
595,max,184865,22648,
596,max,176196,109075,
597,max,176445,101706,
598,max,176195,22642,
599,max,179610,22393,
600,max,179612,11564,
601,max,179616,71586,
602,max,175909,723860,
603,max,182136,11567,
604,max,190775,66889,
605,max,182139,26559,
606,max,176226,13990,
607,max,176227,109272,
608,max,179298,66880,
609,max,176221,20743,
610,max,172215,26557,
611,max,172214,26556,
612,max,187460,66887,
613,max,179297,26554,
614,max,176228,16667,
615,max,172210,19179,
616,max,175245,66437,
617,max,187465,66799,
618,max,188941,110157,
619,max,173582,224139,
620,max,173580,19173,
621,max,179059,217127,
622,max,179055,19170,
623,max,179053,19177,
624,max,179051,547253,
625,max,179274,19175,
626,max,179275,22240,
627,max,179272,19353,
628,max,179273,107765,
629,max,178903,22025,
630,max,178901,56218,
631,max,172989,19357,
632,max,178904,22339,
633,max,187728,16658,
634,max,174596,56213,
635,max,174597,94221,
636,max,180810,19359,
637,max,178279,56210,
638,max,174207,56217,
639,max,180818,104394,
640,max,180819,56215,
641,max,175629,16650,
642,max,175628,110379,
643,max,176534,228355,
644,max,176536,18003,
645,max,184042,77038,
646,max,176750,13669,
647,max,178873,192159,
648,max,178871,12296,
649,max,178870,19285,
650,max,178012,14661,
651,max,178014,13661,
652,max,184284,654824,
653,max,178081,13665,
654,max,179874,18173,
655,max,179876,73914,
656,max,179878,73916,
657,max,184043,56459,
658,max,178087,56458,
659,max,183552,56455,
660,max,180608,93696,
661,max,180601,56456,
662,max,180606,226778,
663,max,174118,104263,
664,max,178479,16403,
665,max,187537,100039762,
666,max,175750,20166,
667,max,179472,72179,
668,max,174111,75291,
669,max,187657,386612,
670,max,175462,15235,
671,max,171610,327799,
672,max,173624,668300,
673,max,173360,109543,
674,max,185248,74450,
675,max,187532,93840,
676,max,178703,19739,
677,max,173365,208154,
678,max,171619,11740,
679,max,173369,81601,
680,max,178709,74044,
681,max,183777,18761,
682,max,188362,215690,
683,max,183775,11749,
684,max,177873,16898,
685,max,186800,193796,
686,max,181955,77630,
687,max,188160,13007,
688,max,171912,12034,
689,max,266854,18227,
690,max,266853,20115,
691,max,174371,18220,
692,max,180771,63913,
693,max,178924,140630,
694,max,179476,13000,
695,max,175541,20890,
696,max,174576,75185,
697,max,174575,21389,
698,max,183176,21388,
699,max,174571,26558,
700,max,175444,100039959,
701,max,185693,100040109,
702,max,179881,99375,
703,max,174578,21380,
704,max,182601,21387,
705,max,177141,474156,
706,max,183602,140858,
707,max,172562,21384,
708,max,189167,93686,
709,max,177583,16835,
710,max,177580,19826,
711,max,183243,19821,
712,max,181102,19820,
713,max,184463,19823,
714,max,179254,19822,
715,max,174979,17295,
716,max,188703,16348,
717,max,174976,330938,
718,max,174974,18763,
719,max,180552,19144,
720,max,184261,192120,
721,max,180555,94245,
722,max,177906,74682,
723,max,177904,268903,
724,max,176220,69940,
725,max,187076,23834,
726,max,187070,52024,
727,max,177476,56070,
728,max,177473,11520,
729,max,181556,105732,
730,max,172691,235610,
731,max,172693,11632,
732,max,177295,69191,
733,max,172695,677235,
734,max,172694,53376,
735,max,172699,20090,
736,max,172698,20091,
737,max,189381,53379,
738,max,174802,53378,
739,max,176709,16814,
740,max,188370,11487,
741,max,174801,17748,
742,max,259671,13180,
743,max,189017,27979,
744,max,185249,68119,
745,max,173364,237877,
746,max,181733,20655,
747,max,173100,20650,
748,max,173104,16907,
749,max,183975,16906,
750,max,177618,16905,
751,max,177619,546155,
752,max,180398,16909,
753,max,180397,14884,
754,max,177611,12568,
755,max,177616,14886,
756,max,177617,53975,
757,max,180393,320299,
758,max,174137,12211,
759,max,176468,12217,
760,max,181043,209361,
761,max,183957,54401,
762,max,176464,243548,
763,max,173615,99371,
764,max,173611,58234,
765,max,172746,70060,
766,max,172744,20382,
767,max,172743,58230,
768,max,172741,18545,
769,max,173943,30046,
770,max,177057,100043330,
771,max,177720,18541,
772,max,191230,20389,
773,max,172724,71514,
774,max,176059,14080,
775,max,173244,14082,
776,max,176052,14083,
777,max,176051,67268,
778,max,173574,99152,
779,max,171980,14088,
780,max,171981,20473,
781,max,173808,20471,
782,max,171985,20476,
783,max,178210,213990,
784,max,171987,21413,
785,max,171988,21412,
786,max,173777,21410,
787,max,173773,21417,
788,max,177703,21416,
789,max,182047,21415,
790,max,190302,68024,
791,max,181662,16664,
792,max,172358,21418,
793,max,173301,83925,
794,max,172355,11964,
795,max,175430,269582,
796,max,179326,18432,
797,max,173976,78266,
798,max,173973,71602,
799,max,176451,83454,
800,max,173979,12922,
801,max,176458,67568,
802,max,176189,70333,
803,max,190159,12929,
804,max,176438,12928,
805,max,176180,18091,
806,max,190780,18762,
807,max,176185,67561,
808,max,176187,18764,
809,max,190168,18095,
810,max,177406,109032,
811,max,182143,18004,
812,max,178230,71994,
813,max,176981,71991,
814,max,176231,20277,
815,max,176236,20278,
816,max,176987,14265,
817,max,176989,238988,
818,max,175501,18175,
819,max,176239,14260,
820,max,175503,67160,
821,max,175504,16019,
822,max,175505,319924,
823,max,173595,18000,
824,max,177989,76779,
825,max,179049,234407,
826,max,179045,107607,
827,max,173599,15507,
828,max,179516,22612,
829,max,178398,11946,
830,max,175297,18002,
831,max,178392,268294,
832,max,175299,15505,
833,max,178647,233199,
834,max,188683,15930,
835,max,3565011,18163,
836,max,174582,18160,
837,max,180674,67300,
838,max,175342,59010,
839,max,174218,66367,
840,max,180801,269713,
841,max,175611,15114,
842,max,175612,15111,
843,max,174745,15110,
844,max,174744,234577,
845,max,174747,14469,
846,max,174746,17992,
847,max,174743,207667,
848,max,179607,14462,
849,max,185632,14463,
850,max,179601,14460,
851,max,176526,17859,
852,max,176525,110816,
853,max,176523,14464,
854,max,179608,14465,
855,max,178801,71777,
856,max,176134,67863,
857,max,172847,68240,
858,max,179862,71770,
859,max,180949,208117,
860,max,174105,67763,
861,max,183545,19354,
862,max,186716,67760,
863,max,174874,13853,
864,max,179520,14461,
865,max,180947,67943,
866,max,179462,50878,
867,max,179461,21386,
868,max,189849,16201,
869,max,175764,50875,
870,max,175765,27360,
871,max,175985,13858,
872,max,182892,13859,
