,Mode,GeneA,GeneB,Score
288,max,838630,181029,
289,max,838636,191456,
290,max,816249,186299,
291,max,843189,171646,
292,max,843181,177108,
293,max,843185,171857,
294,max,842855,172164,
295,max,842854,182286,
296,max,842851,175413,
297,max,842859,179684,
298,max,818771,172766,
299,max,818772,173028,
300,max,818775,190777,
301,max,843320,184611,
302,max,843453,171890,
303,max,816173,184613,
304,max,843329,172769,
305,max,825285,172768,
306,max,825284,185718,
307,max,840981,181626,
308,max,825286,181624,
309,max,825283,177764,
310,max,817996,181620,
311,max,842582,181621,
312,max,816177,192091,
313,max,842589,181158,
314,max,829134,190032,
315,max,832003,191528,
316,max,832000,185479,
317,max,832009,176072,
318,max,817197,176074,
319,max,817198,173558,
320,max,828417,191525,
321,max,828413,191526,
322,max,828412,181010,
323,max,830352,173793,
324,max,830355,173822,
325,max,830354,185679,
326,max,824422,173826,
327,max,824423,185670,
328,max,821900,185673,
329,max,821901,176463,
330,max,821907,190243,
331,max,821904,188549,
332,max,824425,175249,
333,max,821908,172372,
334,max,824429,172373,
335,max,817370,172370,
336,max,828733,172371,
337,max,828737,182058,
338,max,828735,191143,
339,max,819827,172374,
340,max,820500,172375,
341,max,820505,172219,
342,max,820507,187528,
343,max,821630,172218,
344,max,821631,185875,
345,max,821634,185873,
346,max,821635,179111,
347,max,828084,185870,
348,max,832669,176674,
349,max,831001,184873,
350,max,841742,173958,
351,max,841743,173955,
352,max,841749,173954,
353,max,827193,173956,
354,max,836582,176471,
355,max,836583,179296,
356,max,835850,173953,
357,max,829425,173952,
358,max,829427,176694,
359,max,829421,172216,
360,max,823851,179629,
361,max,822106,179198,
362,max,827777,179624,
363,max,827775,179627,
364,max,827773,174956,
365,max,830366,176229,
366,max,837187,186111,
367,max,837180,190148,
368,max,837188,174957,
369,max,2745709,190381,
370,max,840164,189639,
371,max,832114,172978,
372,max,840169,173587,
373,max,837238,175526,
374,max,830517,175255,
375,max,830515,172204,
376,max,815456,172977,
377,max,830511,172970,
378,max,828181,175252,
379,max,843848,172201,
380,max,843845,183628,
381,max,843840,179533,
382,max,830636,179535,
383,max,825454,179534,
384,max,825455,179537,
385,max,838400,176211,
386,max,832857,176210,
387,max,832853,172992,
388,max,844096,172993,
389,max,844091,178669,
390,max,844093,178914,
391,max,816579,179440,
392,max,815907,178912,
393,max,834722,182626,
394,max,839362,191847,
395,max,816908,180127,
396,max,819019,182968,
397,max,819016,259801,
398,max,819015,178260,
399,max,819014,174232,
400,max,819011,189950,
401,max,819010,174234,
402,max,819151,174236,
403,max,842138,174239,
404,max,835697,174238,
405,max,835699,189959,
406,max,835698,172074,
407,max,839739,176504,
408,max,831582,175638,
409,max,831581,176506,
410,max,839208,176503,
411,max,839206,176854,
412,max,833729,175630,
413,max,833728,176858,
414,max,839203,175636,
415,max,836006,175637,
416,max,829207,175634,
417,max,835078,173229,
418,max,822566,182949,
419,max,818693,184295,
420,max,818691,178006,
421,max,818694,178007,
422,max,844281,182945,
423,max,827940,183097,
424,max,827943,3565259,
425,max,829638,179841,
426,max,829639,179842,
427,max,835902,172981,
428,max,837752,178863,
429,max,839972,187080,
430,max,839970,184487,
431,max,841029,183098,
432,max,841028,178208,
433,max,837534,180969,
434,max,828668,180616,
435,max,837536,187645,
436,max,837530,180611,
437,max,837532,180612,
438,max,814736,180961,
439,max,837538,179997,
440,max,837539,174129,
441,max,820242,174699,
442,max,827568,174698,
443,max,820249,174697,
444,max,820718,174124,
445,max,818670,188640,
446,max,828481,174121,
447,max,828271,179375,
448,max,818673,179999,
449,max,828274,174690,
450,max,841687,171627,
451,max,841685,171621,
452,max,841682,173311,
453,max,841680,178711,
454,max,820866,172826,
455,max,841978,189773,
456,max,827384,173319,
457,max,827381,183700,
458,max,841972,181961,
459,max,841975,174247,
460,max,841974,180952,
461,max,820869,178482,
462,max,833534,3564942,
463,max,833535,190954,
464,max,814997,177800,
465,max,815024,179693,
466,max,825842,177808,
467,max,816220,187390,
468,max,816225,175472,
469,max,816224,180768,
470,max,830525,183417,
471,max,820895,177921,
472,max,829380,180760,
473,max,837202,266842,
474,max,829382,174342,
475,max,829387,266844,
476,max,830520,180765,
477,max,844137,174347,
478,max,842833,180767,
479,max,844135,181498,
480,max,842835,182611,
481,max,844133,189175,
482,max,844130,181491,
483,max,842836,180149,
484,max,842838,182619,
485,max,818751,181494,
486,max,818754,184472,
487,max,843303,174595,
488,max,843305,174907,
489,max,838614,188774,
490,max,838343,174901,
491,max,835260,174900,
492,max,835261,177243,
493,max,835266,181368,
494,max,835264,184272,
495,max,838348,184273,
496,max,835269,187262,
497,max,839564,266885,
498,max,832063,177249,
499,max,832064,181362,
500,max,832068,181360,
501,max,839568,180549,
502,max,817173,181365,
503,max,817170,177482,
504,max,830372,177481,
505,max,830374,177480,
506,max,825150,177485,
507,max,825153,177489,
508,max,828475,181566,
509,max,828477,190028,
510,max,821381,181562,
511,max,821382,172682,
512,max,832289,171959,
513,max,832288,171958,
514,max,843653,172687,
515,max,821388,172684,
516,max,824405,172685,
517,max,824407,171952,
518,max,821432,172689,
519,max,821921,171954,
520,max,832283,189006,
521,max,828714,182722,
522,max,828715,175090,
523,max,828716,173177,
524,max,828717,184429,
525,max,817317,185013,
526,max,828713,173174,
527,max,838966,176060,
528,max,842303,173171,
529,max,831398,181709,
530,max,831399,181702,
531,max,828556,181705,
532,max,842700,177662,
533,max,833880,177661,
534,max,833881,177114,
535,max,836616,191448,
536,max,828552,177111,
537,max,825030,175538,
538,max,831020,190704,
539,max,831021,175339,
540,max,831024,172196,
541,max,831025,189033,
542,max,831027,172195,
543,max,841765,172192,
544,max,841761,172191,
545,max,835875,172751,
546,max,835872,176380,
547,max,835871,172755,
548,max,820385,171880,
549,max,827173,185709,
550,max,830029,171884,
551,max,832763,176024,
552,max,5007942,181141,
553,max,839517,175583,
554,max,829404,181631,
555,max,829401,181148,
556,max,829400,190979,
557,max,839045,175586,
558,max,827710,191538,
559,max,827714,175117,
560,max,2745723,176048,
561,max,2745726,176045,
562,max,2745725,176047,
563,max,818036,176040,
564,max,818037,173561,
565,max,818034,191026,
566,max,818030,178373,
567,max,818031,173818,
568,max,840148,182543,
569,max,840410,173768,
570,max,840141,173810,
571,max,840412,183891,
572,max,844308,172910,
573,max,844304,176144,
574,max,837252,173120,
575,max,830575,173121,
576,max,837257,175904,
577,max,837256,176410,
578,max,843828,176141,
579,max,825437,172363,
580,max,834056,185121,
581,max,834057,176143,
582,max,843823,175407,
583,max,843827,260097,
584,max,834503,191159,
585,max,826447,178155,
586,max,823657,185800,
587,max,823650,185807,
588,max,823651,182817,
589,max,823652,174935,
590,max,830615,173968,
591,max,830616,173969,
592,max,830612,176198,
593,max,826449,175097,
594,max,838421,178407,
595,max,838424,184865,
596,max,822380,176196,
597,max,3768663,176445,
598,max,822388,176195,
599,max,819252,179610,
600,max,825385,179612,
601,max,825382,179616,
602,max,832503,175909,
603,max,816962,182136,
604,max,819785,190775,
605,max,819784,182139,
606,max,819783,176226,
607,max,816965,176227,
608,max,831629,179298,
609,max,819079,176221,
610,max,819070,172215,
611,max,819075,172214,
612,max,819077,187460,
613,max,838305,179297,
614,max,842157,176228,
615,max,842154,172210,
616,max,838289,175245,
617,max,838284,187465,
618,max,838281,188941,
619,max,838280,173582,
620,max,829245,173580,
621,max,822524,179059,
622,max,829241,179055,
623,max,829240,179053,
624,max,831565,179051,
625,max,818457,179274,
626,max,822529,179275,
627,max,831560,179272,
628,max,839771,179273,
629,max,835011,178903,
630,max,835010,178901,
631,max,835015,172989,
632,max,835016,178904,
633,max,839481,187728,
634,max,827928,174596,
635,max,831422,174597,
636,max,827923,180810,
637,max,829652,178279,
638,max,821469,174207,
639,max,829651,180818,
640,max,829657,180819,
641,max,829654,175629,
642,max,816787,175628,
643,max,816784,176534,
644,max,816782,176536,
645,max,816780,184042,
646,max,837732,176750,
647,max,837733,178873,
648,max,837886,178871,
649,max,837888,178870,
650,max,832547,178012,
651,max,832542,178014,
652,max,832543,184284,
653,max,832540,178081,
654,max,839953,179874,
655,max,832549,179876,
656,max,817784,179878,
657,max,823287,184043,
658,max,836287,178087,
659,max,841786,183552,
660,max,841787,180608,
661,max,837084,180601,
662,max,837087,180606,
663,max,835233,174118,
664,max,824368,178479,
665,max,827435,187537,
666,max,817439,175750,
667,max,817437,179472,
668,max,817433,174111,
669,max,817432,187657,
670,max,820268,175462,
671,max,827541,171610,
672,max,826639,173624,
673,max,826635,173360,
674,max,826632,185248,
675,max,828297,187532,
676,max,828296,178703,
677,max,840316,173365,
678,max,841407,171619,
679,max,831817,173369,
680,max,841958,178709,
681,max,841409,183777,
682,max,831810,188362,
683,max,831813,183775,
684,max,820841,177873,
685,max,820842,186800,
686,max,827575,181955,
687,max,823827,188160,
688,max,833552,171912,
689,max,833559,266854,
